Wall time,Step,Value
1574812476.5063014,89363,1.162408471107483
1574812487.304824,89973,1.1666324138641357
1574812491.65727,90237,1.1848477125167847
1574812515.9629653,91647,1.1772137880325317
1574812524.4425519,92120,1.1826092004776
1574812549.8334706,93471,1.1488640308380127
1574812557.820798,93901,1.2023985385894775
1574812582.4860096,95377,1.2005821466445923
1574812584.2043965,95480,1.1122190952301025
1574812598.572229,96301,1.0988751649856567
1574812636.3863432,98474,1.0952658653259277
1574812658.9052463,99884,1.1091883182525635
1574812674.8957922,100858,1.0867512226104736
1574812684.2212682,101335,1.20274019241333
1574812695.8511264,101943,1.1086068153381348
1574812715.853528,103001,1.1454304456710815
1574812739.5304084,104334,1.18051016330719
1574812749.2813168,104896,1.1665645837783813
1574812750.133478,104924,1.0935684442520142
1574812764.583019,105774,1.1618508100509644
1574812797.470305,107837,1.1315422058105469
1574812809.0859103,108586,1.1891764402389526
1574812854.4851284,111323,1.1376357078552246
1574812860.2439485,111698,1.1563907861709595
1574812880.8015037,112902,1.0660347938537598
1574812915.313163,115096,1.1184343099594116
1574812922.58704,115518,1.1490064859390259
1574812942.7963026,116711,1.1313763856887817
1574812948.805005,117047,1.212064266204834
1574812959.8406785,117635,1.1898008584976196
1574812969.9858902,118190,1.1222152709960938
1574813024.4847548,121192,1.1955987215042114
1574813027.3414598,121332,1.122564673423767
1574813028.8108299,121403,1.1970388889312744
1574813036.790311,121835,1.0969125032424927
1574813043.846978,122205,1.1443694829940796
1574813051.9531186,122634,1.1189221143722534
1574813101.7307646,125290,1.0979933738708496
1574813185.3641794,130071,1.175157070159912
1574813213.61922,131680,1.1610310077667236
1574813216.88146,131876,1.1886484622955322
1574813257.311881,134376,1.1589572429656982
1574813257.4775167,134389,1.1563750505447388
1574813259.1061447,134474,1.1116918325424194
1574813266.2228973,134877,1.1218971014022827
1574813279.2582011,135615,1.0478676557540894
1574813296.895328,136673,1.2092969417572021
1574813296.9544137,136678,1.1052281856536865
1574813303.3853161,137055,1.185742735862732
1574813347.0545328,139403,1.1512906551361084
1574813347.5290618,139449,1.1665152311325073
1574813356.9935036,139975,1.1180416345596313
1574813358.6096656,140055,1.1297236680984497
1574813370.8896585,140750,1.125054955482483
1574813374.3793962,140989,1.1419222354888916
1574813378.8229692,141222,1.1111608743667603
1574813407.1178567,142892,1.1310973167419434
1574813430.8929927,144226,1.088604211807251
1574813431.720394,144285,1.1850402355194092
1574813467.8079326,146312,1.1953110694885254
1574813474.347212,146696,1.1303211450576782
1574813487.8761578,147491,1.1397247314453125
1574813506.5476303,148673,1.1529449224472046
1574813544.6538954,150758,1.195526361465454
1574813546.6220942,150863,1.1705836057662964
1574813549.634945,151042,1.1373811960220337
1574813554.0046828,151276,1.1034682989120483
1574813581.080015,152766,1.0958844423294067
1574813625.5569718,155189,1.1688790321350098
1574813651.851407,156652,1.1024706363677979
1574813659.8435466,157130,1.0937180519104004
1574813667.6256406,157623,1.076499104499817
1574813710.0784235,160252,1.1396260261535645
1574813750.916263,162789,1.1172864437103271
1574813759.0887713,163296,1.0737664699554443
1574813783.3350854,164622,1.1415727138519287
1574813798.5534413,165463,1.129396677017212
1574813800.5627484,165597,1.0972564220428467
1574813803.7603016,165800,1.1006132364273071
1574813829.9547548,167234,1.1070407629013062
1574813832.3276815,167396,1.1128461360931396
1574813836.5794692,167644,1.1983873844146729
1574813867.5210202,169323,1.13611900806427
1574813878.8844461,169963,1.1126617193222046
1574813883.0007877,170188,1.072779893875122
1574813910.1909661,171659,1.089152216911316
1574813910.3500535,171669,1.113316297531128
1574813934.9283834,172972,1.125461459159851
1574813936.954703,173093,1.1473125219345093
1574813945.1001449,173556,1.1091582775115967
1574813965.3335118,174647,1.1642135381698608
1574814019.2841296,177777,1.1136300563812256
1574814025.7617025,178192,1.1835497617721558
1574814034.0449603,178661,1.1147774457931519
1574814034.973283,178701,1.091814637184143
1574814042.952684,179196,1.1559396982192993
1574814061.745719,180315,1.0862773656845093
1574814073.0419683,181049,1.1019352674484253
1574814074.1860468,181108,1.140184998512268
1574814090.123081,182087,1.1185566186904907
1574814107.0141683,182949,1.1483802795410156
1574814113.0572143,183271,1.1321004629135132
1574814119.1161427,183598,1.1213247776031494
1574814145.8017783,185058,1.1188323497772217
1574814167.042659,186232,1.0937856435775757
1574814180.657653,187090,1.0999720096588135
1574814181.7647505,187140,1.046075463294983
1574814194.5567153,187943,1.0703829526901245
1574814219.8271656,189322,1.1222305297851562
1574814238.106775,190338,1.0960094928741455
1574814271.1758988,192215,1.1542547941207886
1574814325.494487,195297,1.1734862327575684
1574814327.3485646,195400,1.1214395761489868
1574814331.550384,195619,1.1064242124557495
1574814350.8920937,196726,1.0995185375213623
1574814388.2819278,198851,1.0761271715164185
1574814395.9978163,199287,1.1070964336395264
1574814412.5532207,200211,1.1439398527145386
1574814433.2822037,201401,1.0802556276321411
1574814442.561181,201920,1.0766397714614868
1574814517.0852337,206110,1.1236377954483032
1574814533.2664683,207050,1.148271083831787
1574814543.3483574,207609,1.1582131385803223
1574814563.2283738,208748,1.1444860696792603
1574814566.4584901,208934,1.1011847257614136
1574814585.3002112,209988,1.1107637882232666
1574814588.8046937,210191,1.1607029438018799
1574814640.0798385,213099,1.0721004009246826
1574814653.9763746,213867,1.125576376914978
1574814679.1003158,215330,1.1132891178131104
1574814689.7044976,215953,1.0813829898834229
1574814691.0150087,216023,1.1474133729934692
1574814691.3292887,216052,1.1524347066879272
1574814723.5736537,217867,1.1658884286880493
1574814756.0330484,219514,1.1298916339874268
1574814762.6572564,219861,1.1506502628326416
1574814770.6392758,220265,1.1734471321105957
1574814790.986463,221270,1.093213438987732
1574814836.3398085,223537,1.1130752563476562
1574814862.2265546,224845,1.1073459386825562
1574814889.6934671,226247,1.1339932680130005
1574814891.6992428,226345,1.0778717994689941
1574814891.886282,226357,1.0484267473220825
1574814912.7998,227411,1.1343382596969604
1574814927.49513,228171,1.075723648071289
1574814935.635145,228583,1.1171587705612183
1574814935.6796865,228586,1.137745976448059
1574814949.8172433,229290,1.1057811975479126
1574814984.5865366,231023,1.0454074144363403
1574815005.082672,232060,1.1255824565887451
1574815039.912479,233809,1.0887502431869507
1574815061.6282623,234917,1.0965721607208252
1574815067.6165683,235215,1.1296863555908203
1574815122.0629256,238047,1.1410155296325684
1574815133.5133142,238615,1.0532160997390747
1574815147.6496084,239338,1.1669812202453613
1574815162.203546,240094,1.0600996017456055
1574815189.9517267,241531,1.1692487001419067
1574815191.790324,241629,1.1744898557662964
1574815200.1019886,242064,1.134338140487671
1574815205.3234105,242341,1.1320369243621826
1574815253.9960148,244900,1.0885730981826782
1574815276.8464231,246050,1.1289048194885254
1574815306.0769784,247507,1.1543240547180176
1574815334.243537,248960,1.0769695043563843
1574815348.2357173,249676,1.1371674537658691
1574815355.369782,250024,1.1110100746154785
1574815372.002481,250869,1.077696442604065
1574815380.922128,251319,1.1221182346343994
1574815388.7678475,251796,1.1281931400299072
1574815394.236229,252066,1.0889705419540405
1574815420.4537833,253439,1.1203218698501587
1574815439.13447,254422,1.123045802116394
1574815442.6544456,254601,1.1346060037612915
1574815485.7958293,256945,1.1529127359390259
1574815509.6900766,258207,1.1250150203704834
1574815511.9945276,258350,1.1067129373550415
1574815525.8781888,259111,1.105590581893921
1574815561.4537919,260953,1.0762219429016113
1574815592.6064315,262512,1.1418378353118896
1574815593.8248098,262598,1.1548075675964355
1574815599.2910566,262853,1.122332215309143
1574815619.8708892,263947,1.0963149070739746
1574815624.7114701,264212,1.0967254638671875
1574815637.7344177,264960,1.1030189990997314
1574815643.1835532,265272,1.1016372442245483
1574815649.3643148,265601,1.1350380182266235
1574815650.7156692,265694,1.0892459154129028
1574815694.2760837,267897,1.076204538345337
1574815708.8657458,268687,1.1317006349563599
1574815746.1674814,270593,1.0703953504562378
1574815751.787674,270861,1.1004204750061035
1574815755.6483126,271052,1.1120185852050781
1574815775.5685086,272073,1.138501763343811
1574815781.1353426,272344,1.0988408327102661
1574815789.199691,272751,1.1616607904434204
1574815792.8287559,272938,1.0970427989959717
1574815841.4728112,275402,1.1254075765609741
1574815843.8067253,275526,1.1038719415664673
1574815881.9082355,277439,1.1405272483825684
1574815909.9059062,278879,1.1340867280960083
1574815912.9943793,279048,1.1014978885650635
1574815920.9926155,279481,1.163811445236206
1574815949.4404168,280904,1.0710585117340088
1574815956.449899,281277,1.0653611421585083
1574815984.383191,282650,1.1271135807037354
1574816004.9986246,283706,1.0996969938278198
1574816017.0908496,284303,1.1480787992477417
1574816027.311092,284886,1.10684335231781
1574816040.0264254,285537,1.135822057723999
1574816071.069423,287143,1.134458303451538
1574816100.5575762,288760,1.0868903398513794
1574816112.058559,289364,1.1311190128326416
1574816140.864133,290816,1.1467970609664917
1574816200.00074,293826,1.06596040725708
1574816203.6980598,294001,1.1040136814117432
1574816231.0828536,295408,1.1120281219482422
1574816233.8970134,295573,1.1024878025054932
1574816259.0534601,296881,1.134832501411438
1574816287.3747804,298351,1.1101070642471313
1574816302.0442202,299168,1.1004022359848022
1574816307.7690463,299485,1.0283461809158325
1574816334.3637292,300833,1.168630838394165
1574816354.2173235,301829,1.113264799118042
1574816366.502294,302431,1.1214386224746704
1574816367.237283,302494,1.1587793827056885
1574816397.982539,304023,1.0701600313186646
1574816482.7829838,308411,1.0995221138000488
1574816490.3231523,308855,1.1511176824569702
1574816493.1920407,309009,1.109923243522644
1574816506.3387063,309747,1.1013158559799194
1574816509.3453608,309916,1.096599817276001
1574816509.7008708,309944,1.1005704402923584
1574816542.5308182,311639,1.1202223300933838
1574816564.5326443,312755,1.1269158124923706
1574816593.7973602,314291,1.127874493598938
1574816611.4556267,315169,1.069975733757019
1574816667.3727674,318006,1.1536710262298584
1574816676.045756,318409,1.104330062866211
1574816683.9552808,318828,1.120005488395691
1574816689.6331623,319111,1.0665355920791626
1574816695.7942665,319435,1.0807902812957764
1574816705.7529526,319941,1.0589823722839355
1574816711.5412781,320282,1.1274172067642212
1574816722.3887596,320858,1.0684105157852173
1574816732.1098275,321383,1.1348421573638916
1574816751.5898192,322388,1.1278847455978394
1574816764.6453006,323049,1.1011180877685547
1574816789.3238564,324304,1.083217978477478
1574816795.9172575,324689,1.08268404006958
1574816803.5509727,325062,1.231975793838501
1574816881.193722,329050,1.0694714784622192
1574816898.7152147,330047,1.1098625659942627
1574816904.4107027,330331,1.0951563119888306
1574816916.8829722,330969,1.1405612230300903
1574816930.3256702,331638,1.0043054819107056
1574816936.223601,331949,1.0777055025100708
1574816936.6580257,331976,1.1054185628890991
1574816961.6157038,333257,1.0534919500350952
1574816984.5906577,334448,1.140684962272644
1574816985.0272954,334477,1.0965263843536377
1574817022.3644853,336392,1.0894111394882202
1574817029.009227,336724,1.0933970212936401
1574817064.2479367,338708,1.1148782968521118
1574817064.6650872,338736,1.1011073589324951
1574817067.2843704,338890,1.1487289667129517
1574817124.4216955,341761,1.0796453952789307
1574817149.8687406,343065,1.0595587491989136
1574817178.9101424,344503,1.128136157989502
1574817179.3469186,344533,1.052263855934143
1574817182.9052124,344721,1.1132118701934814
1574817193.1779535,345279,1.0488630533218384
1574817227.8581195,347111,1.106152892112732
1574817248.1568136,348184,1.1042559146881104
1574817271.245828,349354,1.1122088432312012
1574817333.9530566,352628,1.1417889595031738
1574817334.014774,352633,1.1616276502609253
1574817344.532965,353205,1.1018811464309692
1574817431.9752908,358083,1.091321587562561
1574817433.4327056,358162,1.1276575326919556
1574817433.8052623,358196,1.132991909980774
1574817446.310106,358807,1.1199514865875244
1574817456.4557471,359382,1.1178539991378784
1574817464.648265,359790,1.1034111976623535
1574817478.3034983,360449,1.0931581258773804
1574817554.2562368,364334,1.0853025913238525
1574817562.2726128,364770,1.1097644567489624
1574817562.6040835,364798,1.091477632522583
1574817622.880509,368316,1.124860405921936
1574817667.4192047,370837,1.139960527420044
1574817673.2584665,371125,1.1389307975769043
1574817684.7614279,371727,1.1230711936950684
1574817730.2020416,374387,1.0477312803268433
1574817738.2063098,374855,1.1183100938796997
1574817741.6740553,375051,1.1272003650665283
1574817750.316958,375549,1.081561803817749
1574817780.3042526,377282,1.093543529510498
1574817781.9419527,377371,1.132612705230713
1574817822.1216683,379734,1.080318808555603
1574817823.8241303,379828,1.086037278175354
1574817832.727351,380381,1.103363037109375
1574817837.433637,380647,1.0750048160552979
1574817854.4112203,381652,1.122390627861023
1574817876.178476,382911,1.1818854808807373
1574817879.5546205,383120,1.1162101030349731
1574817920.6586037,385507,1.1344305276870728
1574817924.8950684,385754,1.1872732639312744
1574817933.6468706,386271,1.102695345878601
1574817958.8236358,387646,1.1096127033233643
1574817960.0986788,387709,1.1461564302444458
1574817964.322434,387982,1.1334900856018066
1574817979.478313,388838,1.1169407367706299
1574817992.8413742,389615,1.0884672403335571
1574818020.8865519,391221,1.1547602415084839
1574818038.3523705,392243,1.075053334236145
1574818085.241378,394913,1.1833062171936035
1574818097.1710835,395606,1.193800687789917
1574818118.4508958,396859,1.1229417324066162
1574818130.151176,397510,1.0665653944015503
1574818137.292211,397935,1.075339913368225
1574818141.3862526,398196,1.1102339029312134
1574818160.1623282,399282,1.0687958002090454
1574818175.7735405,400198,1.0709677934646606
1574818226.4026766,403110,1.1031711101531982
1574818231.3849583,403408,1.0936492681503296
1574818244.7951493,404201,1.123914122581482
1574818272.4874065,405847,1.0764985084533691
1574818301.6386013,407517,1.0949007272720337
1574818308.6817584,407949,1.1590516567230225
1574818366.4387653,411257,1.0803221464157104
1574818381.0107198,412076,1.1022489070892334
1574818408.1958234,413610,1.120455265045166
1574818432.9254997,415016,1.1429944038391113
1574818434.837732,415136,1.1176016330718994
1574818443.297795,415636,1.1304651498794556
1574818451.4272838,416105,1.0458054542541504
1574818470.4039986,417162,1.1055141687393188
1574818477.84839,417564,1.165876865386963
1574818482.8261933,417808,1.0578196048736572
1574818492.019492,418311,1.089667797088623
1574818506.96286,419187,1.1253814697265625
1574818518.9097283,419868,1.1259137392044067
1574818547.6944625,421531,1.122619390487671
1574818565.1981578,422506,1.1248843669891357
1574818581.0685554,423467,1.1362882852554321
1574818585.8901749,423752,1.155897855758667
1574818608.4131212,425036,1.094469428062439
1574818618.606555,425618,1.091123104095459
1574818634.882176,426575,1.1027835607528687
1574818643.6224847,427056,1.1021804809570312
1574818664.5426826,428259,1.0403193235397339
1574818669.7799613,428574,1.1318625211715698
1574818696.7303667,430131,1.113905429840088
1574818707.3708634,430731,1.1152586936950684
1574818730.6945086,432072,1.1457456350326538
1574818734.0169592,432270,1.1506478786468506
1574818779.941913,434910,1.1363838911056519
1574818790.516892,435522,1.1142807006835938
1574818792.8097727,435671,1.1109764575958252
1574818802.4360437,436210,1.1631485223770142
1574818838.5887797,438308,1.1025292873382568
1574818847.4332216,438825,1.0897276401519775
1574818905.974391,442250,1.0926209688186646
1574818906.4680123,442289,1.1494520902633667
1574818912.5822387,442636,1.0684516429901123
1574818920.1291227,443054,1.083103895187378
1574818933.9633913,443839,1.1179810762405396
1574818952.0426564,444875,1.0994946956634521
1574818960.2870226,445351,1.1112325191497803
1574818997.5211496,447503,1.114019751548767
1574819012.3773503,448394,1.158753514289856
1574819016.6859365,448640,1.1270562410354614
1574819022.4162004,448997,1.0736725330352783
1574819026.5627174,449221,1.1141420602798462
1574819030.114992,449431,1.0787701606750488
1574819047.2242122,450432,1.052259922027588
1574819047.5758884,450465,1.087385892868042
1574819084.95736,452548,1.0976638793945312
1574819111.2935305,454019,1.110370397567749
1574819140.1927223,455675,1.1127550601959229
1574819188.5328224,458449,1.0632343292236328
1574819215.539894,459981,1.0627009868621826
1574819222.2713068,460366,1.0620907545089722
1574819234.2799418,461004,1.1171858310699463
1574819274.3739746,463333,1.0759875774383545
1574819295.870723,464523,1.1049282550811768
1574819326.5217495,466270,1.0968900918960571
1574819341.9829018,467061,1.0688785314559937
1574819371.209286,468600,1.0807206630706787
1574819435.1762521,472160,1.0452287197113037
1574819440.5852687,472492,1.1545093059539795
1574819443.529666,472648,1.0652263164520264
1574819445.4460251,472754,1.1194349527359009
1574819493.2853386,475481,1.1333825588226318
1574819508.5968258,476325,1.154075026512146
1574819510.3750525,476439,1.1238322257995605
1574819514.2242532,476663,1.1140254735946655
1574819517.8817885,476897,1.1103177070617676
1574819522.253641,477122,1.0665032863616943
1574819522.3634942,477132,1.085375189781189
1574819545.05845,478488,1.134886384010315
1574819549.5093563,478737,1.1033884286880493
1574819554.697617,479039,1.139772653579712
1574819556.7315392,479162,1.1224086284637451
1574819567.9001286,479795,1.0961894989013672
1574819579.297561,480406,1.0888442993164062
1574819591.6727617,481145,1.1122243404388428
1574819594.5324738,481307,1.0782463550567627
1574819657.414875,484940,1.130890965461731
1574819657.7494383,484969,1.0665353536605835
1574819659.6752982,485079,1.1402028799057007
1574819685.72067,486526,1.1148940324783325
1574819719.4839778,488433,1.0672708749771118
1574819757.307353,490515,1.1022530794143677
1574819823.4871888,494204,1.13416588306427
1574819902.9918385,498882,1.1255544424057007
1574819907.2997344,499118,1.1319464445114136
1574819934.5669873,500679,1.116408109664917
1574819946.898935,501388,1.0774471759796143
1574819951.5524292,501654,1.0541199445724487
1574819994.6035473,504119,1.0758624076843262
1574820061.5181801,508047,1.1697824001312256
1574820073.8903983,508732,1.140126347541809
1574820091.3216946,509767,1.087174654006958
1574820091.332371,509768,1.0403048992156982
1574820103.5743356,510494,1.1112791299819946
1574820115.7256906,511189,1.1776334047317505
1574820127.0469127,511808,1.0604398250579834
1574820144.6382248,512862,1.1280262470245361
1574820172.2004507,514460,1.1133313179016113
1574820191.6467938,515527,1.1185239553451538
1574820194.0555007,515683,1.1190935373306274
1574820210.684556,516624,1.0688320398330688
1574820216.076605,516938,1.11576509475708
1574820242.1404743,518408,1.1079506874084473
1574820249.4810343,518840,1.072319507598877
1574820252.607206,519007,1.0936270952224731
1574820337.267912,523553,1.1327762603759766
1574820343.754127,523935,1.07015061378479
1574820366.086912,525204,1.051700234413147
1574820373.948763,525673,1.1236820220947266
1574820415.0926971,528015,1.133876085281372
1574820429.3617,528865,1.0965111255645752
1574820431.3360753,528995,1.1107741594314575
1574820436.4601545,529295,1.1592589616775513
1574820438.8616703,529413,1.108699917793274
1574820441.2913675,529563,1.15252685546875
1574820456.1586518,530406,1.1268924474716187
1574820458.245047,530531,1.0719431638717651
1574820480.640678,531824,1.1131848096847534
1574820494.8461356,532667,1.120887041091919
1574820499.4361868,532907,1.0870811939239502
1574820508.4307299,533431,1.1622846126556396
1574820522.3170245,534254,1.0783873796463013
1574820529.7926977,534694,1.107508897781372
1574820556.6579673,536231,1.1456902027130127
1574820563.5120032,536640,1.032561182975769
1574820569.0166762,536962,1.1241734027862549
1574820621.0799906,539935,1.100959300994873
1574820650.4864693,541647,1.1236071586608887
1574820666.1089256,542521,1.0767146348953247
1574820687.5020287,543778,1.1272175312042236
1574820710.701042,545139,1.084030270576477
1574820746.7676127,547246,1.1255252361297607
1574820751.70084,547534,1.0650182962417603
1574820769.2194188,548442,1.1431503295898438
1574820786.8132365,549463,1.075023889541626
1574820791.535265,549728,1.114640474319458
1574820853.594069,553306,1.0876070261001587
1574820876.368414,554673,1.107437252998352
1574820909.3096592,556543,1.1460239887237549
1574820916.113712,556932,1.1065508127212524
1574820917.7751858,557033,1.1367284059524536
1574820925.2702491,557483,1.1320598125457764
1574820938.5095572,558248,1.1272310018539429
1574820939.781886,558312,1.0704185962677002
1574820950.0952702,558919,1.135453701019287
1574820953.7211745,559150,1.1173025369644165
1574820955.417877,559254,1.088080883026123
1574820957.424093,559379,1.0779476165771484
1574820967.1970904,559946,1.1120468378067017
1574821012.1709435,562518,1.126019835472107
1574821029.9089417,563520,1.0827208757400513
1574821047.5991418,564555,1.1452410221099854
1574821054.1962707,564938,1.0964046716690063
1574821057.4135706,565111,1.1155937910079956
1574821061.408082,565346,1.1022624969482422
1574821072.0473263,565962,1.1385447978973389
1574821082.2651532,566562,1.1035215854644775
1574821101.2222645,567626,1.0965238809585571
1574821103.374345,567769,1.0869215726852417
1574821125.1490095,568929,1.041521668434143
1574821129.921189,569194,1.0913177728652954
1574821150.5492268,570237,1.1031169891357422
1574821201.0216992,573112,1.1452922821044922
1574821218.8097143,574046,1.079702377319336
1574821238.608331,575180,1.0850132703781128
1574821278.5789354,577456,1.0854153633117676
1574821285.036248,577826,1.103339433670044
1574821317.5930924,579765,1.1099815368652344
1574821344.716457,581336,1.1495577096939087
1574821353.3730133,581828,1.1473389863967896
1574821375.9556613,583127,1.072585940361023
1574821384.3949404,583615,1.1655352115631104
1574821403.6194127,584701,1.1816864013671875
1574821411.8147442,585200,1.1015435457229614
1574821420.033439,585617,1.1083213090896606
1574821422.2491152,585754,1.0757817029953003
1574821440.4636347,586783,1.0397984981536865
1574821451.75511,587407,1.1336009502410889
1574821473.9122505,588534,1.0790553092956543
1574821484.9914956,589199,1.120780348777771
1574821485.9075634,589234,1.0953278541564941
1574821487.3258421,589310,1.064780831336975
1574821495.3718293,589754,1.1453362703323364
1574821507.8947287,590479,1.1018831729888916
1574821508.6881037,590503,1.1527860164642334
1574821563.6522865,593601,1.0986790657043457
1574821610.5897634,596316,1.1140148639678955
1574821671.4947536,599801,1.1050909757614136
1574821671.74636,599819,1.1444430351257324
1574821680.6942382,600317,1.1120636463165283
1574821699.497744,601414,1.1102267503738403
1574821746.2003317,604120,1.1768120527267456
1574821746.8982425,604180,1.060850739479065
1574821792.208981,606798,1.0927337408065796
1574821826.6259139,608763,1.07632577419281
1574821833.2079132,609136,1.1247520446777344
1574821856.0414274,610460,1.144921898841858
1574821861.0108275,610757,1.0503499507904053
1574821890.5215664,612443,1.128760576248169
1574821933.5227716,614916,1.0742762088775635
1574821956.37185,616257,1.1366328001022339
1574821977.183921,617425,1.17104971408844
1574822078.5867066,623090,1.1227023601531982
1574822085.1072054,623409,1.0952012538909912
1574822087.8345492,623567,1.0542453527450562
1574822107.3455486,624597,1.077384114265442
1574822123.4921944,625446,1.0950372219085693
1574822131.151547,625925,1.1229960918426514
1574822144.2002645,626782,1.1402127742767334
1574822210.17071,630949,1.0819249153137207
1574822216.175746,631323,1.1054061651229858
1574822237.4471164,632692,1.1014783382415771
1574822244.4845932,633117,1.1343613862991333
1574822288.2467952,635770,1.1327768564224243
1574822350.472836,639603,1.1342812776565552
1574822350.9739847,639642,1.1179665327072144
1574822380.9119637,641537,1.0782470703125
1574822385.5085042,641826,1.0727958679199219
1574822402.9731023,642939,1.1840811967849731
1574822405.2646303,643089,1.118737816810608
1574822437.5592642,645119,1.1492341756820679
1574822442.625678,645459,1.0807522535324097
1574822454.8779826,646229,1.1234205961227417
1574822455.1461594,646253,1.1732946634292603
1574822472.4785888,647344,1.1247020959854126
1574822478.9451513,647768,1.0629631280899048
1574822499.2351043,649059,1.1202954053878784
1574822523.9708076,650623,1.0727124214172363
1574822544.9066682,651965,1.1093451976776123
1574822572.3802722,653686,1.1547502279281616
1574822573.5721245,653752,1.1107300519943237
1574822591.052174,654847,1.0692732334136963
1574822608.5477896,655974,1.0798224210739136
1574822618.9328015,656614,1.043989896774292
1574822638.101362,657851,1.1076198816299438
1574822646.9994307,658404,1.1146093606948853
1574822650.0804367,658602,1.1035645008087158
1574822658.5686846,659171,1.109669804573059
1574822673.8969254,660115,1.0243748426437378
1574822711.1263795,662496,1.0894241333007812
1574822724.127043,663246,1.1441093683242798
1574822727.930357,663479,1.088786005973816
1574822755.6156268,665097,1.1315112113952637
1574822758.9589057,665289,1.0903688669204712
1574822768.893148,665850,1.09742271900177
1574822791.5202997,667189,1.108181118965149
1574822794.102787,667319,1.047765851020813
1574822795.967926,667438,1.1239547729492188
1574822796.8056183,667500,1.1036993265151978
1574822798.988332,667603,1.0775068998336792
1574822806.4168043,668068,1.1645777225494385
1574822812.777076,668432,1.1153194904327393
1574822826.633544,669231,1.1282525062561035
1574822882.5377028,672443,1.10541570186615
1574822958.5983233,676440,1.1289445161819458
1574822974.7745626,677392,1.1177033185958862
1574822998.3383062,678712,1.0945161581039429
1574823043.8913043,681411,1.1278493404388428
1574823051.7049785,681897,1.085329532623291
1574823052.6022532,681929,1.1313512325286865
